"","X","gene","cluster_id","p_val","p_adj.loc","p_adj.glb","filtered","mean_KO","mean_WT","FC_KO/WT","log2FC_KO/WT"
"167158",167158,"F11r","Tumor cells 2",4.99975001249937e-05,0.010423616750197,0.00640991206253641,FALSE,44.3589399163434,155.207614636464,0.285803889327487,-1.80690254557995
"167478",167478,"Rps21","Tumor cells 2",4.99975001249937e-05,0.010423616750197,0.00640991206253641,FALSE,226.197627674544,634.757457052581,0.356352848101801,-1.48862163992995
"168784",168784,"Mapk6","Tumor cells 2",4.99975001249937e-05,0.010423616750197,0.00640991206253641,FALSE,112.734441923363,252.309288635179,0.446810509962514,-1.16226497331755
"169589",169589,"Wdr89","Tumor cells 2",4.99975001249937e-05,0.010423616750197,0.00640991206253641,FALSE,274.437013727374,648.750377318238,0.423024052582171,-1.24118839949843
"171982",171982,"Ghr","Tumor cells 2",4.99975001249937e-05,0.010423616750197,0.00640991206253641,FALSE,254.239407901871,506.182084241848,0.502268681205237,-0.993468775837329
"172678",172678,"Tafa1","Tumor cells 2",4.99975001249937e-05,0.010423616750197,0.00640991206253641,FALSE,44.2500458226716,201.002323111421,0.220146937297548,-2.18346132136602
"173246",173246,"Rps12","Tumor cells 2",4.99975001249937e-05,0.010423616750197,0.00640991206253641,FALSE,1274.28940063776,2292.01876762056,0.555968135444481,-0.84692589566804
"174687",174687,"Jund","Tumor cells 2",4.99975001249937e-05,0.010423616750197,0.00640991206253641,FALSE,356.183432578828,1106.02309526695,0.322039778466705,-1.63468919334189
"174767",174767,"Ccnb1ip1","Tumor cells 2",4.99975001249937e-05,0.010423616750197,0.00640991206253641,FALSE,1272.9594227147,2426.82975373682,0.52453593860657,-0.93088647237417
"176042",176042,"Hmga1b","Tumor cells 2",4.99975001249937e-05,0.010423616750197,0.00640991206253641,FALSE,13.0410771671617,79.490446460486,0.164058421456273,-2.60771844262588
"176132",176132,"Smarcd2","Tumor cells 2",4.99975001249937e-05,0.010423616750197,0.00640991206253641,FALSE,6.09066722332161,62.1113545219808,0.0980604475654474,-3.35018484341752
"206521",206521,"Cpq","M1 Macrophages",4.99975001249937e-05,0.0175791210439478,0.00640991206253641,FALSE,34.5690290932292,97.4941244494126,0.354575511995764,-1.49583519187748
"210370",210370,"Pcdh15","M1 Macrophages",4.99975001249937e-05,0.0175791210439478,0.00640991206253641,FALSE,32.1165999301336,131.041301041587,0.245087614934022,-2.02863051286425
"312699",312699,"Celf2","Matrix remodelling fibroblasts 1",4.99975001249937e-05,0.0176791160441978,0.00640991206253641,FALSE,688.462445320454,2191.76197108085,0.314113692273319,-1.67064126318601
"316640",316640,"C3","Matrix remodelling fibroblasts 1",4.99975001249937e-05,0.0176791160441978,0.00640991206253641,FALSE,2294.26745173914,5483.04719908507,0.418429272708426,-1.25694431090764
"327604",327604,"Bcl3","Matrix remodelling fibroblasts 1",4.99975001249937e-05,0.0176791160441978,0.00640991206253641,FALSE,18.8728422844694,43.7285517138141,0.431590838132135,-1.21226385545909
"328292",328292,"Slit3","Matrix remodelling fibroblasts 1",4.99975001249937e-05,0.0176791160441978,0.00640991206253641,FALSE,1723.33805903468,3491.9522628065,0.493517072781981,-1.01882810059707
"331034",331034,"Fndc1","Matrix remodelling fibroblasts 1",4.99975001249937e-05,0.0176791160441978,0.00640991206253641,FALSE,354.47003877734,781.500474697496,0.453576229642789,-1.14058305927003
"341133",341133,"Naaladl2","Matrix remodelling fibroblasts 1",4.99975001249937e-05,0.0176791160441978,0.00640991206253641,FALSE,258.441002683272,588.38243242114,0.439239835254447,-1.1869191946473
"396719",396719,"Nras","Tumor-associated myeloid cells",4.99975001249937e-05,0.0607636284852424,0.00640991206253641,FALSE,32.0884634422338,412.311121435554,0.0778258498837251,-3.68360676329272
"400321",400321,"Lars2","Tumor-associated myeloid cells",4.99975001249937e-05,0.0607636284852424,0.00640991206253641,FALSE,5479.36166950283,15373.5535617059,0.356414777332379,-1.48837094113029
"413626",413626,"Gm15564","Tumor-associated myeloid cells",4.99975001249937e-05,0.0607636284852424,0.00640991206253641,FALSE,235.324802686765,1921.62560521627,0.122461317151465,-3.02960198947187
