"","X","gene","cluster_id","p_val","p_adj.loc","p_adj.glb","filtered","mean_KO","mean_WT","FC_KO/WT","log2FC_KO/WT"
"117444",117444,"Septin7","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,225.605727944037,125.670573211956,1.79521523756823,0.844156826531062
"117587",117587,"Baz1b","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,112.262291029486,52.6331779404835,2.13291872963533,1.09282899587736
"117601",117601,"Flii","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,78.4191641427382,16.0043436651878,4.89986754741548,2.29274275100957
"117694",117694,"Prkcsh","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,59.922905756956,24.3948705424372,2.45637318110438,1.29652975681142
"117780",117780,"Cavin1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,74.8975597106077,21.3902212989689,3.50148596705813,1.80796730558532
"117903",117903,"Hspb1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,77.2759781448692,27.2050204674693,2.84050431931389,1.5061470967652
"117906",117906,"Hnrnpa2b1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,456.386470272634,189.21300644223,2.41202483303904,1.27024476060361
"117917",117917,"Cd44","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,408.127304168119,211.709266843378,1.9277725073322,0.946934811988939
"117957",117957,"Nid1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,118.203892691178,75.7603844779619,1.56023353769493,0.641761989637199
"118022",118022,"Rsl1d1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,108.800774047716,17.6040832394821,6.18042828857452,2.627706816834
"118052",118052,"Tpr","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,322.359704554204,131.2314434967,2.45642123537496,1.29655798012059
"118103",118103,"Crip1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,230.661068011369,119.936767641899,1.92318896487244,0.943500523099401
"118174",118174,"Kif5b","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,133.943684085542,78.6174647989125,1.7037395498334,0.76870480805043
"118233",118233,"Bcl2l1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,134.801720452899,87.9615358741927,1.53250757974144,0.615894209464736
"118242",118242,"Rhoa","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,129.371258051414,86.1189557568564,1.50223904730887,0.587114403349037
"118248",118248,"Hnrnph1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,125.298431727308,50.3901354732076,2.48656667720072,1.31415511747773
"118255",118255,"Rplp1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,327.134990595939,193.949504076622,1.68670186682561,0.754204992438451
"118301",118301,"Rps18","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,327.750514274451,126.779417442178,2.58520287351795,1.37027750032117
"118397",118397,"Rps25","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,128.314589108748,42.3190056212591,3.03207949300889,1.6003075776074
"118446",118446,"Rbm25","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,488.23437708908,432.33298016281,1.12930171763722,0.175430985123874
"118526",118526,"Rps5","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,209.999691022857,139.458676542333,1.50582019153976,0.590549509544266
"118590",118590,"Cacybp","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,60.7807049769914,24.5187518740641,2.47894775758488,1.30972786776695
"118681",118681,"Actn1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,176.500367619403,92.1387865027999,1.91559249170315,0.937790685954947
"118684",118684,"Nolc1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,170.545593896163,46.6613663841527,3.65496356219188,1.86985702343979
"118745",118745,"Hspa8","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,584.711777385839,357.85331699745,1.63394259494877,0.708357298393311
"118766",118766,"Eps8","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,259.201995651844,196.914910132336,1.31631472435301,0.396504471579464
"118824",118824,"Slc25a5","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,61.210829662915,18.4170530762865,3.32359522499987,1.73274468943555
"118915",118915,"Rpl19","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,138.674149103966,45.2982465426742,3.06135799259525,1.61417176225878
"118920",118920,"Zfp207","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,35.4961847703879,8.95249789953804,3.96494756756318,1.98730178786703
"118924",118924,"Timp2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,136.157535849901,59.4516002720678,2.29022490945247,1.1954892838326
"118970",118970,"Cox7c","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,54.4858219693974,14.5465366332309,3.74562161036512,1.90520516321609
"118997",118997,"Med13l","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,188.348526459159,121.94204407357,1.54457412855508,0.62720911171172
"119006",119006,"Vmp1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,419.96967806522,371.560545054753,1.13028598879715,0.176687854425374
"119019",119019,"Pfn1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,110.069665610187,73.8050425877072,1.49135698254472,0.576625633411323
"119329",119329,"P4ha1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,88.0941544383481,57.3013980880756,1.53738228695471,0.620475951571884
"119340",119340,"Atp2b1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,260.155752324212,177.555423209068,1.46520870848244,0.551106180856829
"119392",119392,"Hsp90b1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,565.278680338162,370.294700811469,1.52656432592582,0.610288382691699
"119408",119408,"Ddx21","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,101.875431112556,44.5325509032824,2.28766214928521,1.19387400511424
"119483",119483,"Mdm2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,149.483544766446,98.7601925832386,1.51360118744661,0.597985125609884
"119546",119546,"Xpo1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,49.8685118867803,20.7350658244802,2.40503272615149,1.2660565254029
"119579",119579,"Hnrnpab","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,60.8080023162932,31.8999779165795,1.90620828877406,0.930705769176161
"119581",119581,"Hspa4","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,167.327149800494,74.1057796551506,2.25795006245325,1.17501357935816
"119586",119586,"Canx","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,228.372763169694,126.547391090573,1.80464220717313,0.851712833176846
"119587",119587,"Rack1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,173.645878286849,49.5748651254812,3.50269996392983,1.80846741432065
"119646",119646,"Rps27a","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,92.6528213464134,40.9415258775272,2.26305247204454,1.17827003589991
"119710",119710,"Rock2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,300.384045382003,126.476659181824,2.37501565368017,1.24793702224878
"119749",119749,"Itsn2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,217.378781302915,148.258781212227,1.46621184610809,0.552093566806675
"119799",119799,"Ftsj3","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,39.3190504319127,5.04548092148492,7.79292421154194,2.96216478578007
"119886",119886,"Ywhae","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,209.075256426277,103.787689184329,2.0144514062256,1.01038700437313
"119888",119888,"Nme2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,181.967416776963,89.3106528753269,2.03746597878957,1.02677596970378
"119890",119890,"Luc7l3","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,214.55583815314,96.4934248242114,2.22352806467395,1.15285061404873
"119933",119933,"Top2a","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,181.915267054097,85.7257742280037,2.12206035690339,1.08546569082706
"119975",119975,"Pnn","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,129.270424838167,42.1472292506779,3.06711561202063,1.61688254865425
"120060",120060,"Esyt2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,227.81922390836,147.836524059681,1.54102124192524,0.623886748555482
"120127",120127,"Hsp90aa1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,1230.43823289506,895.87219922719,1.37345285851764,0.457807393158588
"120210",120210,"Snrnp48","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,55.019367429371,20.9279685093441,2.62898749129929,1.39450727764123
"120230",120230,"Ctsl","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,183.394111042884,64.9422555185824,2.82395659926545,1.49771791633372
"120247",120247,"Ddx46","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,134.083378935602,71.2064101978207,1.88302399409128,0.913051383348822
"120310",120310,"Vcan","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,81.483686019074,64.4780161823244,1.26374368883594,0.337703887295191
"120423",120423,"Rtraf","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,79.1226044253583,28.3332326371723,2.79257243388289,1.48159470188974
"120437",120437,"Psmc6","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,47.5238112716416,12.6692913989343,3.75110254987418,1.90731470479425
"120441",120441,"Ktn1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,258.05555122367,155.539544424508,1.65909931251546,0.730400247586855
"120448",120448,"Slmap","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,171.389111193302,97.1762856007448,1.76369275830798,0.818599260061193
"120528",120528,"Zc3h13","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,187.870885362049,104.479312966972,1.79816348353513,0.846524192244676
"120561",120561,"Ppp2r2a","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,99.7127863691974,72.9926657055346,1.36606582874308,0.450027006697471
"120590",120590,"Itm2b","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,109.796557456894,60.7189310684361,1.80827553326232,0.854614522987938
"120633",120633,"Acin1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,190.72053608461,142.580202006283,1.33763687665561,0.419686526032346
"120638",120638,"Pabpn1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,115.148525108795,70.6705980107502,1.62936961551223,0.704313910174096
"120655",120655,"Psme1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,83.6017620384895,28.2949213983099,2.95465609752439,1.56299021999026
"120692",120692,"Pabpc1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,390.383973226479,222.087344840146,1.75779476992473,0.813766639482615
"120693",120693,"Ywhaz","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,143.185702157126,58.0307528735715,2.46741072736169,1.30299788791472
"120711",120711,"Rad21","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,93.9908966212154,41.7968505026874,2.24875548015686,1.16912679729021
"120764",120764,"St13","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,94.2372865628729,49.81612922901,1.89170230648901,0.919685072428089
"120793",120793,"Myh9","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,581.371713853381,290.307735416613,2.00260497027084,1.00187786616463
"120874",120874,"Plec","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,470.926278507644,179.630113235505,2.62164438926914,1.39047200568491
"120966",120966,"Cmss1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,13629.4621113719,5583.35748792653,2.44108713096812,1.28752379088809
"121092",121092,"Runx1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,485.147455064326,361.090584375804,1.34356163261075,0.42606250298296
"121126",121126,"Racgap1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,71.2953493805669,22.2939198615398,3.19797280260083,1.67715766936241
"121144",121144,"Krt18","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,221.771377164389,106.264742415641,2.08697044873978,1.06141017224743
"121242",121242,"Tpi1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,68.2004647400069,25.0922078062076,2.71799377985124,1.44254215449087
"121259",121259,"Tiam2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,192.691193371456,121.009314611449,1.59236662062067,0.671172534913068
"121307",121307,"Hsp90ab1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,1358.23003741791,621.464383431038,2.18553158254906,1.12798422628542
"121554",121554,"Hspa9","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,159.205867565451,37.0786937096198,4.29372913760838,2.10223118417422
"121619",121619,"Hbegf","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,89.1620184769444,47.4887779886364,1.87753869973829,0.90884264480751
"121626",121626,"Dpysl3","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,235.353260357826,171.190725614279,1.37480146493517,0.459223294103601
"121710",121710,"Anxa1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,144.651454483305,66.3207798407177,2.18108796112943,1.12504795362208
"121711",121711,"Incenp","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,103.420040030965,46.9537735596164,2.20259272451563,1.13920275484741
"121732",121732,"Fam111a","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,61.0184947683128,35.7016133438434,1.70912429588662,0.77325732067615
"121734",121734,"Zfp91","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,259.39166494382,138.847531288539,1.86817628326987,0.901630595839729
"121752",121752,"Ddb1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,55.9019259865073,18.5883669147673,3.00736079951685,1.58849796150962
"121787",121787,"Kif20b","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,105.792120681647,31.6730887688917,3.34012642257842,1.73990270921886
"121857",121857,"Fosl1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,47.7299793171686,13.7457158407762,3.47235312224186,1.79591367065164
"121868",121868,"Ehbp1l1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,87.4094841460355,45.2985411103798,1.92963133035661,0.948325236782205
"121898",121898,"Acsl5","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,100.247243547381,47.2771780653561,2.12041512733266,1.08434673814455
"121906",121906,"Eif3a","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,876.335236764819,321.502065871301,2.72575305041934,1.44665486182258
"121946",121946,"Slk","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,329.276037482384,144.058072595869,2.28571736070711,1.19264701881223
"121972",121972,"P4hb","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,78.203172379535,36.2639850479473,2.15649692873347,1.10868966139857
"122077",122077,"Rps24","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,510.014615235023,377.197466032975,1.35211569844013,0.435218606075845
"122104",122104,"Rps26","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,288.430231342008,201.377599132605,1.43228557984784,0.518319176647723
"122105",122105,"Pa2g4","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,69.9203760586195,26.7971111116092,2.60925051836383,1.38363546629038
"122106",122106,"Esyt1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,58.2517038031152,17.8955832853321,3.25508830164036,1.70269668029129
"122121",122121,"Atp5b","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,143.777609837692,48.4251531131483,2.96906877097006,1.57001051009399
"122278",122278,"Hspa4l","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,103.926930905597,54.5892582192901,1.90379818842955,0.928880554284978
"122301",122301,"Rpl14","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,202.869031576186,84.0988438102524,2.41226897285185,1.27039077961145
"122305",122305,"Itgb1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,194.47092090529,118.115238068948,1.64645073814921,0.719359347104211
"122392",122392,"Hspd1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,202.427155208091,68.6834196766466,2.94724922202613,1.55936906120122
"122412",122412,"Nop58","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,200.450839420515,107.144952992121,1.87083790531184,0.903684564814224
"122424",122424,"Orc2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,47.3577835739008,9.85978097245877,4.80312734189378,2.26397405822831
"122447",122447,"Eif5b","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,361.420557045415,192.514588291338,1.87736711411431,0.908710792909626
"122476",122476,"Dst","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,551.641008681865,309.375026204654,1.78308189723416,0.834372967696595
"122536",122536,"Ncl","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,1138.93381602402,584.201984047073,1.94955485795175,0.963144750878885
"122539",122539,"Ptma","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,689.517871996829,521.501845736982,1.32217724181284,0.402915587393707
"122562",122562,"Septin2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,62.5687346921859,20.8274224717375,3.00415160719435,1.58695762158332
"122576",122576,"Lrrfip1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,269.225635024209,155.736921302296,1.72872067055714,0.789704774846075
"122745",122745,"Cenpf","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,155.89943744367,51.0609296323306,3.05320405574752,1.61032401285856
"122751",122751,"Eprs","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,79.2141642422225,40.9887853829554,1.93258140006175,0.950529181545825
"122818",122818,"Vim","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,326.861738669492,107.282870364422,3.04672812685936,1.60726076765438
"122906",122906,"Hspa5","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,479.931625229941,198.674091804755,2.41567292881645,1.27242513350521
"123006",123006,"Ssrp1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,89.6811710386065,22.9239012890886,3.91212516175391,1.967952527589
"123030",123030,"Itga6","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,178.529004782351,154.766964440609,1.15353431804796,0.206060925339599
"123055",123055,"Caprin1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,74.131651955967,26.7532185136581,2.7709433135352,1.47037719724367
"123072",123072,"Cops2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,43.0582415579158,9.28474018722104,4.63752788873711,2.21335595770579
"123148",123148,"Smox","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,102.641681374391,49.2838852610933,2.08266212841423,1.05842880903847
"123197",123197,"Nop56","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,131.421657838025,58.7079791578599,2.23856551908634,1.16257454414168
"123206",123206,"Rrbp1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,349.54186366005,190.019637676692,1.8395038951436,0.879316731216245
"123271",123271,"Gnas","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,220.618207766533,160.226282957746,1.37691646897104,0.461441040622802
"123293",123293,"Psma7","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,69.3704158852826,29.479050996316,2.3532106204488,1.23463045251218
"123324",123324,"Rbm39","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,202.879684339828,101.273660774582,2.00328182854379,1.00236539870466
"123359",123359,"Fxr1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,94.0831399855374,53.8370744519663,1.74755298171855,0.805336195402665
"123373",123373,"Anxa5","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,59.2436762562798,22.2156554419992,2.66675347081042,1.41508446047991
"123412",123412,"Tm4sf1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,54.6305471811746,10.3665918782294,5.26986572085498,2.39776620164908
"123460",123460,"Prpf38b","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,279.326562793431,174.119411500611,1.60422413782653,0.681875725296634
"123476",123476,"S100a11","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,76.3137513984437,36.2751549773241,2.10374708105721,1.07296126982156
"123570",123570,"Lmna","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,175.710037904093,113.639242973699,1.54620915544781,0.628735485574368
"123574",123574,"Gpatch4","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,74.1996639344982,33.9811578935333,2.18355313750561,1.12667764001812
"123582",123582,"Rps3a1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,147.758459007454,69.4802665169956,2.12662481614562,1.08856553229723
"123627",123627,"Ppp3ca","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,339.51762241459,281.146068376331,1.20762002604328,0.272166586470445
"123667",123667,"Rps20","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,117.662502717293,57.5409481395919,2.04484817371881,1.03199372964411
"123709",123709,"Smc2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,97.5764632965853,41.6339062021732,2.34367783850875,1.22877427081448
"123719",123719,"Anp32b","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,323.745761826251,270.584522159521,1.19646814696736,0.258781989167318
"123762",123762,"Dnaja1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,127.027867494727,62.0076899589367,2.04858248354113,1.03462598224953
"123871",123871,"Pdpn","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,233.220830819354,118.930180802839,1.96098945822662,0.971581779994594
"123905",123905,"Ybx1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,415.047185420504,128.790816301951,3.22264581697675,1.68824563854652
"123911",123911,"Slc2a1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,77.1783042204002,54.0374469297819,1.42823742803187,0.514235830747411
"123915",123915,"Macf1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,375.126639752991,283.650027488551,1.32249816111205,0.403265716323142
"123964",123964,"Ebna1bp2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,74.1945318427582,27.4075831692888,2.70708042312523,1.43673774840269
"124017",124017,"Sfpq","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,222.528554945764,90.4531569005846,2.4601524432181,1.29874771485748
"124032",124032,"Sh3bgrl3","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,122.604905228852,47.4619457252974,2.5832254315588,1.36917354930205
"124036",124036,"Map7d1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,152.595908362935,82.4198432464185,1.8514462337268,0.888652654039923
"124085",124085,"Rpl22","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,170.535820606986,115.295292728006,1.47912214429516,0.56474119354097
"124169",124169,"Cdk11b","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,122.996686742243,66.337108523433,1.85411588596442,0.890731418117315
